Id	Link
74	https://www.swiggy.com/restaurants/bombay-kulfis-gandhi-bazaar-main-road-basavanagudi-bangalore-66424
75	https://www.swiggy.com/restaurants/minus-30-infantry-road-shivajinagar-bangalore-420143
76	https://www.swiggy.com/restaurants/big-mishra-pedha-3rd-phase-vijayanagar-bangalore-200916
77	https://www.swiggy.com/restaurants/a1-chips-jayanagar-bda-complex-jayanagar-bangalore-648337
78	https://www.swiggy.com/restaurants/krispy-kreme-2nd-stage-banashankari-bangalore-365932
79	https://www.swiggy.com/restaurants/prasuma-momo-kitchen-1st-main-road-rajajinagar-bangalore-694084
80	https://www.swiggy.com/restaurants/fb-cakes-magadi-main-road-vijay-nagar-bangalore-700433
81	https://www.swiggy.com/restaurants/great-indian-khichdi-by-eatfit-cunnigham-road-vasanth-nagar-bangalore-440123
82	https://www.swiggy.com/restaurants/grameen-kulfi-bashyam-circle-rajajinagar-bangalore-352790
83	https://www.swiggy.com/restaurants/faasos-wraps-and-rolls-rashtriya-vidyalaya-rd-jayanagar-bangalore-93497
84	https://www.swiggy.com/restaurants/al-bek-6th-block-rajajinagar-bangalore-252618
85	https://www.swiggy.com/restaurants/rnr-biryani-taste-of-1953-4th-block-jayanagar-bangalore-440897
86	https://www.swiggy.com/restaurants/itc-aashirvaad-soul-creations-rajajinagar-industrial-town-rajaji-nagar-bangalore-577804
87	https://www.swiggy.com/restaurants/holige-mane-bashyam-circle-rajajinagar-bangalore-164061
88	https://www.swiggy.com/restaurants/myfroyoland-premium-frozen-yogurt-4th-block-jayanagar-bangalore-510522
89	https://www.swiggy.com/restaurants/haagen-dazs-gopalapura-magadi-road-bangalore-464940
90	https://www.swiggy.com/restaurants/madno-house-of-sundaes-city-market-majestic-bangalore-439630
91	https://www.swiggy.com/restaurants/bikaner-sweets-4th-t-block-jayanagar-bangalore-424609
92	https://www.swiggy.com/restaurants/bangarpet-chats-4th-block-ramamandira-rajajinagar-bangalore-206516
93	https://www.swiggy.com/restaurants/cakewala-4th-block-jayanagar-bangalore-29071
94	https://www.swiggy.com/restaurants/goli-vada-pav-2nd-stage-banashankari-bangalore-336872
95	https://www.swiggy.com/restaurants/big-bite-pf-layout-vijayanagar-bangalore-32792
96	https://www.swiggy.com/restaurants/giani-ice-cream-4th-block-jayanagar-bangalore-604536
97	https://www.swiggy.com/restaurants/andhra-gunpowder-shivananda-circle-seshadripuram-bangalore-502957
98	https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151
99	https://www.swiggy.com/restaurants/hrx-by-eatfit-ali-asker-road-cunningham-road-bangalore-558773
100	https://www.swiggy.com/restaurants/mcdonalds-gourmet-burger-collection-mantri-square-malleshwaram-bangalore-395257
101	https://www.swiggy.com/restaurants/the-betel-leaf-co-millars-road-vasanthanagar-bangalore-170528
102	https://www.swiggy.com/restaurants/cookie-man-gopalapura-basaveshwaranagar-bangalore-441300
103	https://www.swiggy.com/restaurants/gourmet-ice-cream-cakes-by-baskin-robbins-gt-world-mall-magadi-road-bangalore-476596
104	https://www.swiggy.com/restaurants/oven-story-pizza-rashtriya-vidyalaya-rd-jayanagar-bangalore-93499
105	https://www.swiggy.com/restaurants/istah-the-mediterranean-way-akkithimanahalli-santhi-nagar-bangalore-503961
106	https://www.swiggy.com/restaurants/kabab-magic-rv-road-basavanagudi-bangalore-108109
107	https://www.swiggy.com/restaurants/meghana-foods-jayanagar-bangalore-655
108	https://www.swiggy.com/restaurants/samosa-party-brigade-road-bangalore-312660
109	https://www.swiggy.com/restaurants/corner-house-ice-cream-basavanagudi-bangalore-427575
110	https://www.swiggy.com/restaurants/hotel-empire-majestic-bangalore-41102
111	https://www.swiggy.com/restaurants/box8-desi-meals-azad-nagar-mysore-road-bangalore-425570
112	https://www.swiggy.com/restaurants/goli-vada-pav-no-1-2nd-block-jayanagar-bangalore-2040
113	https://www.swiggy.com/restaurants/california-burrito-gandhi-bazaar-basavanagudi-bangalore-484182
114	https://www.swiggy.com/restaurants/polar-bear-ice-cream-sundaes-kavilakshmisha-road-basavanagudi-bangalore-5893
115	https://www.swiggy.com/restaurants/baskin-robbins-ice-cream-desserts-gt-world-mall-vijay-nagar-bangalore-476594
116	https://www.swiggy.com/restaurants/nandhana-palace-rajajinagar-bangalore-18975
117	https://www.swiggy.com/restaurants/frozen-bottle-milkshakes-desserts-and-ice-cream-magadi-road-bangalore-45008
118	https://www.swiggy.com/restaurants/ibaco-basavanagudi-m-n-krishna-rao-road-bangalore-49840
119	https://www.swiggy.com/restaurants/rolls-on-wheels-banashankari-bangalore-1469
120	https://www.swiggy.com/restaurants/beijing-bites-2nd-stage-banashankari-bangalore-8392
121	https://www.swiggy.com/restaurants/keventers-milkshakes-and-desserts-mantri-square-mall-malleshwaram-bangalore-349629
122	https://www.swiggy.com/restaurants/lassi-shop-rpc-layout-vijayanagar-bangalore-178838
123	https://www.swiggy.com/restaurants/churmur-chaat-co-rama-nagar-central-bangalore-bangalore-329938
124	https://www.swiggy.com/restaurants/pizza-hut-lulu-india-shopping-mal-magadi-road-bangalore-426713
125	https://www.swiggy.com/restaurants/fresh-pressery-cafe-ashok-nagar-lavelle-road-bangalore-9911
126	https://www.swiggy.com/restaurants/salt-indian-restaurant-bar-and-grill-whitefield-central-bangalore-bangalore-484939
127	https://www.swiggy.com/restaurants/goodness-to-go-lavelle-road-bangalore-604781
128	https://www.swiggy.com/restaurants/sri-durga-chats-and-icecream-parlour-vijayanagar-since-1996-sbi-staff-colony-vijayanagar-bangalore-67964
129	https://www.swiggy.com/restaurants/all-saints-bakery-brigade-road-ashok-nagar-bangalore-15870
130	https://www.swiggy.com/restaurants/indraprastha-vegetarian-mc-layout-vijayanagar-bangalore-48677
131	https://www.swiggy.com/restaurants/smoke-house-deli-ashok-nagar-lavelle-road-bangalore-10238
132	https://www.swiggy.com/restaurants/restaurant-chef-pillai-ashok-nagar-central-bangalore-bangalore-739040
133	https://www.swiggy.com/restaurants/amadora-gourmet-ice-cream-u-b-city-vittal-mallaya-bangalore-737841
134	https://www.swiggy.com/restaurants/cafe-noir-vittal-mallya-road-bangalore-53605
135	https://www.swiggy.com/restaurants/biryanis-and-more-jayanagar-bangalore-29002
136	https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701
137	https://www.swiggy.com/restaurants/glens-bakehouse-lavelle-road-ashok-nagar-bangalore-17376
138	https://www.swiggy.com/restaurants/taste-of-tibet-brigade-road-bangalore-410844
139	https://www.swiggy.com/restaurants/the-doner-company-shawarmas-and-more-shanthinagara-central-bangalore-bangalore-697850
140	https://www.swiggy.com/restaurants/misu-palace-road-seshadripuram-bangalore-241420
141	https://www.swiggy.com/restaurants/taiki-3rd-block-jayanagar-bangalore-337997
142	https://www.swiggy.com/restaurants/fanoos-johnson-market-richmond-road-bangalore-2824
143	https://www.swiggy.com/restaurants/lakeview-milkbar-mg-road-bangalore-2832
144	https://www.swiggy.com/restaurants/qmin-cafe-rajajinagar-basaveshwaranagar-bangalore-690935
145	https://www.swiggy.com/restaurants/gochick-brigade-road-central-bangalore-bangalore-742282
146	https://www.swiggy.com/restaurants/taco-bell-vatal-nagaraj-road-magadi-road-bangalore-442110
147	https://www.swiggy.com/restaurants/shawarma-on-wheels-cafe-coffee-day-banashankari-bangalore-661004
148	https://www.swiggy.com/restaurants/tadka-singh-magrath-road-church-street-bangalore-2843
149	https://www.swiggy.com/restaurants/the-fatty-bao-lavelle-road-bangalore-289970
150	https://www.swiggy.com/restaurants/tandoori-taal-prestige-trade-tower-ashok-nagar-bangalore-290399
151	https://www.swiggy.com/restaurants/burger-seigneur-st-marks-road-bangalore-354531
152	https://www.swiggy.com/restaurants/namaste-sampige-road-malleshwaram-bangalore-639122
153	https://www.swiggy.com/restaurants/brik-oven-high-grounds-bangalore-245536
154	https://www.swiggy.com/restaurants/paris-panini-gourmet-sandwiches-and-wraps-church-street-central-bangalore-bangalore-667962
155	https://www.swiggy.com/restaurants/itc-master-chef-creations-industrial-town-rajaji-nagar-bangalore-409528
156	https://www.swiggy.com/restaurants/art-of-delight-ice-creams-sundaes-and-desserts-residency-road-ashok-nagar-bangalore-2811
157	https://www.swiggy.com/restaurants/the-pizza-bakery-church-street-ashok-nagar-bangalore-342643
158	https://www.swiggy.com/restaurants/daily-sushi-shanthala-nagar-ashok-nagar-bangalore-600456
159	https://www.swiggy.com/restaurants/sri-udupi-park-galaxy-mall-residency-road-bangalore-4046
160	https://www.swiggy.com/restaurants/living-bowls-7th-phase-brigade-road-bangalore-557322
161	https://www.swiggy.com/restaurants/truffles-st-marks-road-bangalore-3369
162	https://www.swiggy.com/restaurants/chai-galli-2nd-phase-church-street-bangalore-644151
163	https://www.swiggy.com/restaurants/smoor-ashok-nagar-lavelle-road-bangalore-588012
164	https://www.swiggy.com/restaurants/samosa-singh-magrath-rd-central-bangalore-bangalore-679869
165	https://www.swiggy.com/restaurants/blue-tokai-coffee-roasters-infantry-road-shivaji-nagar-bangalore-187384
166	https://www.swiggy.com/restaurants/pasta-street-cunningham-road-bangalore-19361
167	https://www.swiggy.com/restaurants/amore-gelato-italian-ice-cream-shanthala-nagar-central-bangalore-bangalore-672534
168	https://www.swiggy.com/restaurants/paratha-box-desi-punjabi-meals-ali-asker-road-vasanth-nagar-bangalore-396192
169	https://www.swiggy.com/restaurants/foo-brigade-road-brigade-road-prestige-forum-rex-bangalore-642747
170	https://www.swiggy.com/restaurants/slay-coffee-bar-st-marks-road-bangalore-326529
171	https://www.swiggy.com/restaurants/royce-chocolate-vittal-mallya-road-bangalore-48338
172	https://www.swiggy.com/restaurants/pablos-sandwiches-7th-phase-brigade-road-bangalore-577206
173	https://www.swiggy.com/restaurants/sweet-chariot-brigade-road-ashok-nagar-bangalore-58568
174	https://www.swiggy.com/restaurants/nandos-brigade-road-ashok-nagar-bangalore-621462
175	https://www.swiggy.com/restaurants/xo-belgian-waffle-2nd-stage-banashankari-bangalore-100829
176	https://www.swiggy.com/restaurants/oh-calcutta-industrial-town-rajajinagar-bangalore-374352
177	https://www.swiggy.com/restaurants/cold-stone-creamery-binnipete-bangalore-425699
178	https://www.swiggy.com/restaurants/munchies-brigade-road-ashok-nagar-bangalore-5359
179	https://www.swiggy.com/restaurants/biggies-burger-ashok-nagar-church-street-bangalore-273161
180	https://www.swiggy.com/restaurants/mainland-china-rajajinagar-bangalore-5569
181	https://www.swiggy.com/restaurants/easy-bites-by-hotel-empire-castel-street-ashok-nagar-bangalore-279735
182	https://www.swiggy.com/restaurants/the-brooklyn-creamery-healthy-ice-cream-vv-giri-colony-seshadripuram-bangalore-376324
183	https://www.swiggy.com/restaurants/social-church-street-bangalore-17118
184	https://www.swiggy.com/restaurants/gopizza-garuda-mall-magrath-road-bangalore-578520
185	https://www.swiggy.com/restaurants/green-cravings-aga-abdullah-street-richmond-town-bangalore-197935
186	https://www.swiggy.com/restaurants/asia-kitchen-by-mainland-china-bindu-galaxy-rajajinagar-bangalore-305778
187	https://www.swiggy.com/restaurants/plan-b-banashankari-bangalore-594021
188	https://www.swiggy.com/restaurants/ghee-and-turmeric-cunnigham-road-vasanth-nagar-bangalore-442538
189	https://www.swiggy.com/restaurants/slv-corner-restaurant-slv-corner-vani-vilas-road-basavanagudi-bangalore-69997
190	https://www.swiggy.com/restaurants/srinivasa-brahmins-bakery-dr-dvg-road-basavanagudi-bangalore-22192
191	https://www.swiggy.com/restaurants/sri-vishnu-grand-veg-gandhi-nagar-majestic-bangalore-625034
192	https://www.swiggy.com/restaurants/freshmenu-johnson-market-richmond-road-bangalore-6924
193	https://www.swiggy.com/restaurants/new-biryani-centre-3rd-block-jayanagar-bangalore-640626
194	https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958
195	https://www.swiggy.com/restaurants/cafe-delhi-heights-forum-rex-walk-central-bangalore-bangalore-672387
196	https://www.swiggy.com/restaurants/punjab-grill-lulu-mall-forum-rex-walk-bangalore-667904
197	https://www.swiggy.com/restaurants/itc-fabelle-chocolates-richmond-town-bangalore-304580
198	https://www.swiggy.com/restaurants/keventers-ice-cream-mantri-square-malleshwaram-bangalore-420485
199	https://www.swiggy.com/restaurants/xero-degrees-jayanagar-04th-block-bangalore-719451
200	https://www.swiggy.com/restaurants/dhaba-estd-1986-delhi-forum-rex-walk-mall-shanthinagara-bangalore-665767
201	https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685
202	https://www.swiggy.com/restaurants/shyam-mishra-juice-centre-llp-vishweshwarapura-basavanagudi-bangalore-626762
203	https://www.swiggy.com/restaurants/provenance-deli-and-desserts-vittal-mallya-road-bangalore-213832
204	https://www.swiggy.com/restaurants/brahmins-coffee-bar-shankarapura-basavanagudi-bangalore-111261
205	https://www.swiggy.com/restaurants/toscanos-crafted-cakes-and-desserts-1st-block-jayanagar-bangalore-347248
206	https://www.swiggy.com/restaurants/rajasthani-dhaba-lakshmi-road-shanthi-nagar-bangalore-334172
207	https://www.swiggy.com/restaurants/udupi-sri-krishna-bhavan-gandhi-bazaar-main-road-basavanagudi-bangalore-213902
208	https://www.swiggy.com/restaurants/vijayalakshmi-bull-temple-rd-basavanagudi-bangalore-96527
209	https://www.swiggy.com/restaurants/sanman-restaurant-nehru-nagar-malleshwaram-bangalore-486189
210	https://www.swiggy.com/restaurants/sunnys-lavelle-road-bangalore-173211
211	https://www.swiggy.com/restaurants/papparoti-vittal-malya-road-ashok-nagar-bangalore-321157
212	https://www.swiggy.com/restaurants/sriracha-vittal-mallya-road-bangalore-307805
S
