Id,Link
170,https://www.swiggy.com/restaurants/slay-coffee-bar-st-marks-road-bangalore-326529
171,https://www.swiggy.com/restaurants/royce-chocolate-vittal-mallya-road-bangalore-48338
172,https://www.swiggy.com/restaurants/pablos-sandwiches-7th-phase-brigade-road-bangalore-577206
173,https://www.swiggy.com/restaurants/sweet-chariot-brigade-road-ashok-nagar-bangalore-58568
174,https://www.swiggy.com/restaurants/nandos-brigade-road-ashok-nagar-bangalore-621462
175,https://www.swiggy.com/restaurants/xo-belgian-waffle-2nd-stage-banashankari-bangalore-100829
176,https://www.swiggy.com/restaurants/oh-calcutta-industrial-town-rajajinagar-bangalore-374352
177,https://www.swiggy.com/restaurants/cold-stone-creamery-binnipete-bangalore-425699
178,https://www.swiggy.com/restaurants/munchies-brigade-road-ashok-nagar-bangalore-5359
179,https://www.swiggy.com/restaurants/biggies-burger-ashok-nagar-church-street-bangalore-273161
180,https://www.swiggy.com/restaurants/mainland-china-rajajinagar-bangalore-5569
181,https://www.swiggy.com/restaurants/easy-bites-by-hotel-empire-castel-street-ashok-nagar-bangalore-279735
182,https://www.swiggy.com/restaurants/the-brooklyn-creamery-healthy-ice-cream-vv-giri-colony-seshadripuram-bangalore-376324
183,https://www.swiggy.com/restaurants/social-church-street-bangalore-17118
184,https://www.swiggy.com/restaurants/gopizza-garuda-mall-magrath-road-bangalore-578520
185,https://www.swiggy.com/restaurants/green-cravings-aga-abdullah-street-richmond-town-bangalore-197935
186,https://www.swiggy.com/restaurants/asia-kitchen-by-mainland-china-bindu-galaxy-rajajinagar-bangalore-305778
187,https://www.swiggy.com/restaurants/plan-b-banashankari-bangalore-594021
188,https://www.swiggy.com/restaurants/ghee-and-turmeric-cunnigham-road-vasanth-nagar-bangalore-442538
189,https://www.swiggy.com/restaurants/slv-corner-restaurant-slv-corner-vani-vilas-road-basavanagudi-bangalore-69997
190,https://www.swiggy.com/restaurants/srinivasa-brahmins-bakery-dr-dvg-road-basavanagudi-bangalore-22192
191,https://www.swiggy.com/restaurants/sri-vishnu-grand-veg-gandhi-nagar-majestic-bangalore-625034
192,https://www.swiggy.com/restaurants/freshmenu-johnson-market-richmond-road-bangalore-6924
193,https://www.swiggy.com/restaurants/new-biryani-centre-3rd-block-jayanagar-bangalore-640626
194,https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958
195,https://www.swiggy.com/restaurants/cafe-delhi-heights-forum-rex-walk-central-bangalore-bangalore-672387
196,https://www.swiggy.com/restaurants/punjab-grill-lulu-mall-forum-rex-walk-bangalore-667904
197,https://www.swiggy.com/restaurants/itc-fabelle-chocolates-richmond-town-bangalore-304580
198,https://www.swiggy.com/restaurants/keventers-ice-cream-mantri-square-malleshwaram-bangalore-420485
199,https://www.swiggy.com/restaurants/xero-degrees-jayanagar-04th-block-bangalore-719451
